Sensor Impersonation attack;Replay attack;Denial of service attack;Random signal in range;t5;t4
30;39;13;29;28;21
30;39;13;30;28;21
30;39;13;30;28;21
30;39;13;32;29;21
30;39;13;31;28;21
30;39;13;31;28;21
30;39;13;32;29;21
30;39;13;29;28;21
30;39;13;31;28;21
30;39;14;32;29;21
30;39;13;30;28;21
31;39;13;29;28;21
31;39;14;32;29;21
30;39;13;33;29;21
30;39;13;29;28;21
31;39;13;33;29;21
30;39;14;30;28;21
30;39;13;31;28;21
30;39;13;32;29;21
31;38;13;31;28;21
31;38;13;32;29;21
31;38;13;30;28;21
30;38;13;33;29;21
31;38;13;33;29;21
31;38;13;29;28;21
30;38;13;34;29;21
31;38;13;30;28;21
30;38;13;32;28;21
31;38;14;28;28;20
31;38;14;29;28;21
31;37;13;32;28;21
31;38;14;31;29;21
31;37;13;30;28;21
31;38;13;29;28;21
31;38;13;29;28;21
30;38;14;29;28;21
31;38;13;28;28;21
31;38;13;28;28;21
31;38;14;26;27;21
31;37;13;28;27;21
31;37;13;27;27;21
31;37;14;30;28;21
31;37;13;27;27;21
31;37;14;29;28;21
31;37;14;27;27;21
31;38;14;27;28;21
31;37;13;29;28;21
31;38;13;26;27;21
31;37;13;27;27;21
31;37;13;27;27;21
31;37;14;28;28;21
31;37;14;26;27;20
31;37;13;29;28;20
31;37;13;30;28;21
31;36;14;29;28;20
31;37;13;29;28;20
31;37;13;30;28;21
31;37;14;30;28;20
31;37;13;31;28;20
31;37;14;30;28;21
31;37;13;32;28;21
32;37;13;31;28;21
31;37;14;33;29;21
31;37;13;30;28;21
31;37;14;32;29;21
31;36;13;30;28;21
31;37;13;29;28;21
31;36;13;31;28;21
31;37;14;30;28;21
31;37;13;29;28;21
31;36;13;28;27;21
31;36;13;31;28;21
32;36;13;27;27;21
31;36;14;31;28;21
31;36;14;31;28;21
31;36;14;27;27;21
31;36;13;27;27;21
31;36;14;29;28;21
31;36;14;30;28;21
32;36;13;31;28;21
31;36;13;31;28;21
32;36;13;31;28;21
32;36;14;28;28;21
32;36;13;30;28;21
31;36;13;30;28;21
31;36;13;27;27;21
31;36;14;30;28;20
32;36;14;30;28;21
31;36;14;27;27;20
31;36;13;28;27;21
32;36;13;27;27;20
32;36;13;27;27;21
32;36;13;28;27;21
32;36;13;26;27;21
32;35;14;30;28;21
32;35;14;30;28;21
32;36;13;30;28;21
32;35;14;30;28;21
32;35;13;28;27;20
32;35;13;29;27;21
32;36;13;30;28;21
32;35;13;32;28;20
32;35;14;27;27;21
32;35;13;31;28;21
32;35;13;30;28;20
32;35;14;29;28;21
32;35;14;27;27;21
32;35;14;27;27;21
31;35;14;28;27;21
32;35;14;26;27;21
32;35;14;27;27;21
32;35;14;28;27;21
32;35;13;29;27;21
32;34;13;29;27;21
32;34;14;27;27;21
32;35;14;28;27;21
32;35;14;29;28;21
32;35;14;30;28;20
31;35;13;31;28;20
32;35;14;27;27;21
32;35;14;27;27;21
32;34;13;29;27;20
32;35;14;26;27;21
32;35;13;26;27;21
32;34;13;25;26;20
32;34;13;25;26;21
32;34;13;28;27;20
32;34;13;27;27;20
32;34;14;25;26;21
32;34;14;27;27;21
32;34;14;26;27;20
32;34;13;29;27;21
32;34;13;25;26;21
32;34;13;28;27;21
32;35;13;28;27;21
32;34;14;29;27;21
32;34;13;26;26;21
32;33;13;25;26;21
32;34;13;27;27;20
32;34;14;27;27;21
33;33;14;25;26;21
32;34;14;25;26;21
32;34;14;24;26;21
32;33;13;27;26;20
32;34;14;29;27;21
32;34;14;27;27;20
32;34;13;29;27;21
32;34;13;26;26;20
33;33;13;30;27;20
32;33;13;31;27;21
32;34;13;27;27;20
33;34;13;29;27;20
33;34;13;31;28;21
32;34;14;31;28;20
32;34;14;28;27;21
32;34;13;28;27;21
32;34;13;30;27;21
33;33;14;29;27;21
32;33;14;30;27;20
32;34;14;29;27;21
32;33;13;28;27;21
32;33;13;32;28;20
33;33;13;27;27;20
32;33;13;31;27;21
33;33;13;31;28;20
32;33;14;30;27;21
32;33;14;29;27;21
33;33;14;31;28;20
33;33;14;31;28;20
33;33;13;28;27;20
33;33;13;31;28;21
32;33;13;31;27;21
32;33;13;32;28;21
33;32;13;32;28;20
32;33;14;28;27;21
33;33;13;31;28;21
32;33;13;31;27;21
33;33;13;33;28;20
33;33;14;30;28;21
33;33;13;30;27;21
33;33;13;29;27;21
32;33;13;32;28;21
32;33;14;32;28;21
33;33;13;33;28;21
33;32;13;29;27;21
33;33;14;31;28;21
33;33;13;30;27;20
33;33;13;33;28;21
33;33;14;32;28;20
33;33;13;32;28;21
32;33;14;32;28;21
33;33;14;31;28;20
32;33;14;34;28;21
33;32;13;30;27;20
33;32;13;31;27;21
33;33;13;29;27;21
33;33;14;28;27;21
33;33;14;30;28;21
32;32;13;29;27;21
33;32;13;30;27;21
33;32;13;31;27;20
33;32;14;32;28;21
33;32;13;33;28;20
33;32;13;32;28;21
32;32;14;32;28;20
32;32;13;30;27;21
32;33;14;30;27;21
32;32;14;29;27;20
32;32;13;33;28;20
32;32;13;30;27;21
33;32;14;28;27;21
32;32;14;29;27;21
33;32;14;31;28;21
33;32;13;29;27;21
32;32;13;27;26;20
33;32;14;27;27;20
32;32;13;29;27;21
33;32;14;26;26;21
33;32;14;30;27;21
33;32;13;27;26;20
33;32;14;27;27;20
33;32;14;25;26;21
33;32;14;26;26;20
33;32;13;27;26;20
33;32;14;28;27;21
33;31;13;26;26;21
33;31;13;27;26;21
33;31;13;26;26;21
33;31;13;29;27;20
33;31;14;30;27;21
33;31;14;25;26;21
33;31;14;29;27;20
33;31;13;28;26;20
33;31;13;29;27;21
33;31;14;26;26;21
33;31;14;26;26;21
33;31;13;26;26;21
33;31;14;26;26;20
33;31;14;26;26;20
33;31;14;27;26;20
33;32;13;26;26;21
33;31;14;25;26;21
33;31;13;26;26;20
33;31;14;25;26;20
33;31;13;28;26;21
33;31;13;25;26;21
34;31;13;27;26;21
33;31;14;29;27;21
34;31;13;25;26;20
33;31;13;27;26;21
34;31;14;27;27;21
33;31;13;29;27;21
33;31;14;29;27;21
33;31;14;29;27;21
33;31;14;30;27;21
33;31;13;27;26;21
33;31;13;26;26;21
33;31;13;29;27;21
33;31;14;30;27;21
34;31;14;30;27;21
33;31;13;26;26;21
33;31;13;26;26;21
33;31;13;27;26;21
33;30;13;26;26;20
33;31;14;28;27;21
33;31;14;25;26;21
34;31;13;28;27;20
34;31;14;28;27;20
33;30;14;26;26;21
33;31;14;25;26;21
33;31;14;28;27;21
33;31;13;26;26;20
33;31;14;27;26;21
33;30;14;27;26;20
33;31;13;26;26;20
34;31;14;25;26;21
34;30;13;29;27;21
34;31;14;25;26;21
34;30;13;28;26;20
34;30;13;27;26;21
34;31;13;28;27;20
33;30;14;28;26;21
34;30;13;26;26;21
34;30;13;30;27;21
33;30;14;27;26;21
34;30;14;30;27;21
34;30;14;30;27;20
34;31;13;31;27;21
33;30;14;32;27;21
34;30;14;30;27;20
34;30;13;31;27;21
34;30;14;32;28;21
34;30;14;30;27;20
33;30;13;32;27;21
33;30;13;29;26;20
33;30;14;29;27;21
34;30;14;28;27;20
33;30;13;31;27;20
33;30;14;28;26;21
34;30;14;27;26;21
33;30;14;26;26;21
33;30;14;30;27;20
33;30;13;26;26;21
34;30;13;28;26;20
34;30;13;27;26;21
34;30;13;26;26;20
34;30;13;27;26;20
34;30;13;28;26;21
34;30;13;27;26;20
34;30;14;26;26;20
33;30;13;29;26;21
34;30;14;27;26;20
34;30;14;27;26;21
34;30;13;29;27;20
34;30;14;29;27;21
34;30;14;27;26;21
34;30;14;29;27;21
34;30;13;29;27;20
33;30;14;29;27;20
34;30;14;29;27;21
34;30;14;29;27;21
34;30;13;27;26;21
34;30;14;27;26;21
34;30;14;29;27;21
34;30;14;26;26;21
34;30;13;26;26;20
33;30;13;27;26;21
34;29;13;24;25;20
34;30;14;24;26;20
34;29;13;28;26;20
34;30;13;24;25;21
34;29;13;28;26;21
34;29;14;26;26;20
34;29;14;28;26;20
34;30;14;27;26;20
34;29;13;28;26;21
34;29;13;26;26;21
34;30;13;29;27;20
34;30;14;26;26;21
34;29;13;27;26;21
34;30;13;25;26;21
34;29;13;24;25;20
34;29;13;28;26;21
34;30;14;26;26;21
34;30;14;26;26;20
33;29;13;26;25;21
34;29;13;28;26;21
34;29;14;27;26;21
34;29;14;29;27;21
35;29;13;29;27;21
34;29;14;29;27;20
34;29;13;28;26;20
34;29;14;27;26;21
34;29;13;28;26;20
34;29;14;27;26;21
34;29;14;29;27;21
34;29;14;26;26;20
34;29;13;27;26;20
34;29;13;28;26;20
34;29;13;29;26;20
34;29;13;29;26;20
34;29;13;26;26;21
34;29;14;30;27;21
34;29;13;28;26;21
34;29;13;29;26;20
34;29;13;30;27;20
34;29;13;27;26;21
34;29;13;29;26;20
34;29;13;30;27;21
34;29;14;27;26;21
34;29;13;28;26;21
34;29;14;26;26;20
35;29;13;30;27;21
34;29;13;29;26;20
34;29;13;30;27;21
34;29;13;30;27;21
34;29;14;30;27;21
34;29;13;28;26;21
34;29;13;28;26;21
34;29;14;32;27;21
34;29;14;32;27;20
35;29;13;28;26;21
34;29;13;28;26;21
34;28;13;30;26;20
34;29;13;28;26;21
35;29;14;27;26;21
34;29;13;29;26;21
34;29;13;27;26;20
35;29;13;30;27;20
34;29;13;30;27;20
34;29;14;31;27;20
35;29;13;28;26;20
34;29;13;27;26;21
35;29;13;30;27;21
35;29;13;29;27;20
35;29;13;29;27;21
34;29;13;31;27;21
33;29;14;30;27;21
35;28;14;30;27;20
34;29;14;29;27;20
35;28;14;28;26;21
35;28;14;28;26;21
35;28;13;28;26;20
35;29;13;30;27;21
35;28;14;28;26;21
35;29;13;29;27;21
35;28;13;30;27;21
35;28;13;30;27;20
35;28;13;29;26;21
34;28;14;31;27;21
35;28;13;29;26;21
35;28;13;27;26;21
35;28;13;30;27;21
35;28;14;27;26;21
34;28;13;27;26;21
35;28;14;27;26;21
34;28;14;28;26;21
35;28;14;25;26;20
35;28;13;24;25;20
34;28;13;27;26;20
34;28;14;24;25;21
34;28;13;25;25;20
34;28;14;24;25;20
34;28;13;25;25;21
34;28;14;28;26;20
35;28;13;23;25;21
34;28;13;27;26;21
34;28;13;26;25;21
35;28;13;27;26;21
34;28;13;24;25;21
34;28;13;26;25;21
34;28;14;28;26;21
34;28;14;25;25;21
35;28;14;26;26;20
35;28;13;26;26;21
35;28;13;24;25;21
35;28;13;28;26;21
35;28;14;27;26;20
35;28;13;27;26;20
35;27;13;29;26;21
35;27;13;29;26;21
34;28;13;30;26;21
35;28;13;29;26;20
34;27;13;27;25;21
34;28;13;27;26;21
35;28;14;27;26;21
35;28;13;29;26;21
35;28;14;29;27;20
34;27;13;29;26;21
35;28;14;28;26;21
34;28;13;28;26;21
34;28;14;28;26;20
34;28;14;27;26;21
35;27;13;28;26;21
35;27;13;25;25;20
35;27;13;28;26;21
35;28;13;27;26;21
34;28;13;25;25;20
35;28;13;29;26;21
35;28;13;30;27;21
35;28;13;29;26;21
35;27;13;29;26;21
35;28;14;26;26;21
35;27;14;28;26;21
35;28;14;28;26;21
35;28;14;31;27;20
35;28;13;26;26;21
35;28;14;30;27;21
35;27;14;28;26;21
35;28;13;27;26;21
35;27;13;29;26;21
35;28;13;26;26;21
35;27;13;28;26;21
35;27;13;30;26;21
35;27;14;28;26;20
35;28;13;26;26;21
35;28;13;27;26;20
35;27;14;29;26;20
35;27;13;28;26;21
35;27;13;26;25;20
35;27;14;30;27;20
35;27;14;28;26;20
35;27;13;27;26;21
35;27;13;28;26;21
35;27;13;26;25;21
35;28;13;28;26;21
35;27;13;26;25;21
35;27;13;27;26;20
35;27;13;29;26;21
36;27;14;29;27;20
35;27;13;26;25;21
35;27;13;28;26;21
35;27;13;27;26;21
35;27;13;27;26;20
35;27;14;29;26;21
35;27;14;30;27;21
35;27;13;31;27;21
35;27;13;31;27;21
35;27;13;30;26;21
34;27;14;29;26;21
34;27;14;29;26;21
34;27;13;31;26;21
35;27;14;33;27;20
35;27;13;31;27;21
35;27;13;32;27;20
35;27;13;33;27;21
35;27;13;33;27;20
35;27;13;30;26;20
35;27;13;32;27;21
35;27;13;31;27;20
35;27;13;34;27;21
35;27;13;30;26;20
36;27;13;29;26;20
35;27;14;32;27;21
35;27;13;33;27;21
35;27;13;31;27;21
35;27;13;28;26;21
35;27;13;30;26;21
35;27;14;30;27;21
36;27;13;29;26;21
35;27;13;27;26;21
35;27;13;26;25;21
35;27;14;30;27;21
35;27;13;31;27;21
35;27;13;31;27;21
35;27;13;29;26;20
35;27;13;28;26;20
36;27;14;28;26;21
36;27;13;27;26;21
35;27;13;29;26;21
35;26;13;30;26;20
36;27;13;29;26;20
35;27;13;28;26;20
35;26;13;30;26;21
35;27;13;29;26;21
36;27;13;27;26;20
35;27;13;28;26;20
35;27;14;30;27;20
36;27;13;30;27;21
36;27;13;29;26;20
36;26;13;27;26;20
36;26;13;26;25;21
36;26;13;29;26;21
35;26;13;30;26;21
35;26;14;27;26;20
35;27;13;29;26;20
35;26;13;30;26;21
36;26;13;27;26;21
36;27;14;31;27;20
36;26;13;31;27;21
36;26;13;32;27;20
35;26;13;27;25;21
36;26;13;31;27;20
36;26;13;31;27;21
35;26;13;31;26;20
36;27;13;28;26;21
36;26;13;32;27;21
36;26;13;32;27;21
36;26;13;32;27;21
35;26;13;31;26;20
35;26;13;32;27;21
36;26;13;31;27;20
36;26;13;30;26;20
35;26;13;32;27;21
36;26;14;33;27;21
35;26;14;31;27;21
36;26;13;31;27;21
35;26;13;29;26;20
35;26;13;30;26;21
36;26;13;29;26;21
36;26;14;27;26;21
36;26;13;29;26;21
36;26;13;28;26;21
35;26;13;29;26;21
36;26;13;29;26;20
36;26;13;30;26;21
36;26;13;29;26;21
36;26;13;31;27;21
36;26;14;32;27;20
36;26;14;29;26;21
35;26;13;32;27;21
36;26;13;28;26;21
36;26;13;29;26;20
35;26;13;28;26;20
36;26;14;29;26;20
36;26;13;27;26;21
36;26;13;27;26;21
36;26;13;28;26;20
36;26;13;29;26;21
36;26;13;28;26;20
36;26;13;28;26;21
36;26;13;30;26;21
36;26;13;27;26;20
36;26;13;27;26;21
36;26;13;29;26;20
36;26;13;30;26;20
36;26;13;26;25;20
36;26;13;28;26;20
36;26;13;27;26;20
35;26;13;30;26;20
36;26;13;26;25;21
35;26;13;28;26;21
36;26;13;27;26;20
36;26;13;27;26;21
36;25;13;26;25;20
36;25;13;26;25;21
36;25;13;25;25;21
36;26;13;28;26;20
36;26;13;27;26;20
36;25;13;26;25;21
36;25;13;27;25;20
36;25;13;28;26;20
36;26;13;26;25;21
36;26;13;28;26;20
36;26;13;26;25;20
36;26;14;29;26;21
36;26;13;28;26;21
36;26;13;28;26;20
35;25;13;29;26;20
36;26;13;29;26;21
36;25;13;26;25;20
36;26;13;31;27;20
36;25;13;27;25;20
36;25;13;29;26;20
36;25;13;26;25;21
36;25;13;26;25;21
36;25;13;29;26;20
36;26;13;28;26;20
36;25;13;28;26;21
36;26;13;28;26;21
36;25;13;29;26;20
36;25;13;26;25;20
36;25;13;30;26;20
36;25;13;29;26;21
36;25;13;29;26;20
36;25;13;29;26;20
36;26;13;31;27;20
37;25;13;32;27;20
36;25;13;30;26;20
36;25;13;28;26;20
36;25;13;30;26;20
36;26;13;30;26;20
36;25;13;30;26;20
36;25;13;32;27;20
36;25;13;32;27;20
36;25;13;28;26;20
36;26;13;29;26;20
36;25;13;28;26;20
36;25;13;31;26;21
36;25;13;32;27;20
36;25;13;30;26;20
36;25;13;31;26;20
36;25;13;32;27;21
36;25;13;33;27;20
36;25;13;34;27;20
36;25;13;32;27;20
36;25;13;32;27;20
36;25;13;30;26;20
36;25;13;32;27;20
36;25;13;32;27;20
36;25;13;30;26;20
36;25;13;33;27;20
36;25;13;30;26;20
36;25;13;32;27;20
36;25;13;32;27;20
36;25;13;30;26;20
36;25;13;29;26;20
36;25;13;29;26;20
37;25;13;33;27;20
36;25;13;31;26;21
36;25;13;31;26;20
36;25;13;28;26;21
36;25;13;28;26;20
36;25;13;31;26;20
36;25;13;29;26;20
36;25;13;32;27;21
36;25;13;29;26;20
36;25;13;29;26;20
36;25;13;28;26;21
36;25;14;30;26;20
36;25;13;27;25;21
36;25;13;28;26;20
36;24;13;28;25;20
36;25;13;26;25;21
36;25;13;30;26;20
36;25;13;29;26;20
36;25;13;27;25;20
36;25;13;31;26;20
36;25;13;30;26;20
36;24;13;30;26;20
36;25;13;28;26;20
37;25;13;31;27;20
36;25;13;29;26;20
36;25;13;30;26;20
36;25;13;31;26;20
36;25;13;28;26;20
36;25;13;31;26;20
37;25;13;28;26;20
36;25;13;29;26;20
36;25;13;32;27;20
36;25;13;31;26;20
36;25;13;32;27;20
36;25;13;28;26;20
36;25;13;31;26;20
36;25;13;31;26;20
36;25;13;29;26;20
36;24;13;30;26;20
36;24;13;28;25;20
36;25;13;30;26;20
36;25;13;30;26;20
36;25;13;29;26;20
36;24;13;32;26;20
37;24;13;32;27;20
36;25;13;33;27;20
36;24;13;31;26;20
36;25;13;32;27;20
36;24;13;30;26;20
36;25;13;29;26;20
36;25;13;30;26;20
36;24;13;29;26;20
36;24;13;31;26;20
36;24;13;28;25;20
36;24;13;27;25;20
36;24;13;31;26;20
36;24;13;30;26;20
37;25;0;31;23;20
36;25;13;30;26;20
36;24;13;27;25;20
36;24;13;28;25;20
36;24;13;27;25;20
36;25;13;27;25;20
36;25;13;30;26;20
36;24;13;27;25;20
36;24;13;25;25;20
36;25;13;30;26;20
36;24;13;28;25;20
36;24;13;29;26;20
36;24;13;28;25;20
36;24;13;30;26;20
36;24;13;27;25;20
36;24;13;30;26;20
36;24;13;29;26;20
36;24;13;30;26;20
36;24;13;31;26;20
36;24;13;29;26;20
36;24;13;27;25;20
36;24;13;29;26;20
36;24;13;32;26;20
36;24;13;27;25;20
36;24;13;29;26;20
36;25;13;28;26;20
36;24;13;29;26;20
36;24;13;28;25;20
36;24;13;31;26;20
36;24;13;31;26;20
36;25;13;29;26;20
36;25;13;32;27;20
36;24;13;27;25;20
36;24;13;30;26;20
37;25;13;31;27;20
36;25;13;32;27;20
37;25;13;31;27;21
36;25;13;30;26;20
36;24;13;29;26;20
37;25;13;31;27;20
37;25;13;28;26;20
36;24;13;29;26;20
36;24;13;30;26;20
36;25;13;29;26;20
36;25;13;30;26;20
36;25;13;31;26;20
36;24;13;29;26;20
36;24;13;27;25;20
37;25;13;30;26;20
36;25;13;30;26;20
36;24;13;27;25;20
36;25;13;29;26;20
36;25;13;30;26;20
37;24;13;27;25;20
36;25;13;27;25;20
37;25;13;30;26;20
36;24;13;28;25;20
36;24;13;29;26;20
36;24;13;28;25;20
36;24;13;30;26;20
37;24;13;29;26;20
37;24;13;31;26;20
37;24;13;29;26;20
36;25;13;30;26;20
36;24;13;31;26;20
36;24;13;30;26;20
36;25;13;27;25;20
36;24;13;29;26;20
36;24;13;30;26;20
36;24;13;31;26;20
36;24;13;30;26;20
36;25;13;27;25;20
36;24;13;31;26;20
36;24;13;30;26;20
36;24;13;27;25;20
37;24;13;32;27;20
36;25;13;29;26;20
36;24;13;29;26;20
36;23;13;29;25;20
36;24;13;31;26;20
37;24;13;28;26;20
37;24;13;30;26;20
37;25;13;31;27;20
37;24;13;29;26;20
37;24;13;30;26;20
36;24;13;30;26;20
36;24;13;31;26;20
36;24;13;32;26;20
37;24;13;32;27;20
37;24;13;30;26;20
37;24;13;31;26;20
37;24;13;32;27;20
36;24;13;31;26;20
36;24;13;29;26;20
37;24;13;33;27;20
36;24;13;29;26;20
37;24;13;29;26;20
37;24;13;32;27;20
36;24;13;28;25;20
37;24;13;32;27;20
36;24;13;32;26;20
36;24;13;29;26;20
36;24;13;33;27;20
36;24;13;33;27;20
37;24;13;33;27;20
37;24;13;32;27;20
36;24;13;30;26;20
36;23;13;30;26;20
37;24;13;30;26;20
37;24;13;33;27;20
38;24;13;29;26;20
36;24;13;28;25;20
37;24;13;29;26;20
37;24;13;28;26;20
37;24;13;27;25;20
37;24;14;26;25;20
37;24;13;29;26;20
37;24;13;28;26;20
36;24;13;30;26;20
37;24;13;25;25;20
36;24;13;29;26;20
37;24;13;28;26;20
37;24;13;30;26;20
36;24;13;26;25;20
36;24;13;29;26;20
37;23;13;30;26;20
36;24;13;27;25;20
36;24;13;29;26;20
37;24;13;27;25;20
37;24;13;29;26;20
37;24;13;27;25;20
37;24;13;29;26;20
37;24;13;31;26;20
37;24;13;27;25;20
37;24;13;30;26;20
37;23;13;29;26;20
36;24;13;28;25;20
37;23;13;28;25;20
37;24;13;28;26;20
37;24;13;31;26;20
37;24;13;31;26;20
37;24;13;30;26;20
37;24;13;27;25;20
37;24;13;29;26;20
37;24;13;27;25;20
37;24;13;28;26;20
37;24;13;28;26;20
37;24;14;30;26;20
37;24;13;31;26;20
37;24;13;31;26;20
37;24;13;28;26;20
37;24;13;29;26;20
37;24;13;32;27;20
37;24;13;28;26;20
37;23;13;27;25;20
37;24;13;29;26;20
37;24;13;28;26;20
37;24;13;28;26;20
37;24;13;28;26;20
37;24;13;30;26;20
37;23;13;31;26;20
37;24;13;29;26;20
37;24;13;28;26;20
37;24;13;30;26;20
37;24;13;29;26;20
37;23;14;30;26;20
37;23;13;28;25;20
37;23;13;27;25;20
37;23;13;30;26;20
37;24;13;31;26;20
37;23;13;26;25;20
37;24;13;31;26;19
37;24;13;30;26;20
37;23;13;31;26;20
37;24;13;32;27;20
38;24;13;28;26;20
37;24;13;31;26;20
37;23;13;31;26;20
37;24;13;29;26;20
37;24;13;30;26;20
37;23;13;31;26;20
36;24;13;28;25;20
37;23;13;29;26;20
37;23;13;27;25;20
37;23;13;29;26;20
37;24;13;28;26;20
37;23;14;29;26;20
37;24;13;28;26;20
37;23;13;28;25;20
37;23;13;26;25;20
37;23;13;30;26;20
37;23;13;29;26;20
37;23;13;26;25;20
37;23;14;25;25;20
37;24;13;26;25;20
37;24;13;29;26;20
37;23;13;25;25;20
37;23;14;25;25;20
37;23;13;25;25;20
37;23;13;27;25;20
37;24;14;25;25;20
37;24;13;25;25;20
37;23;13;25;25;20
37;23;13;28;25;20
37;23;13;29;26;20
37;23;13;27;25;20
37;23;13;28;25;20
37;23;13;28;25;20
37;24;13;28;26;20
37;23;13;27;25;20
37;24;13;28;26;20
37;23;13;29;26;20
37;24;13;28;26;20
37;24;13;28;26;20
37;23;13;26;25;20
37;23;14;27;25;20
37;23;14;29;26;20
37;23;13;27;25;20
37;23;13;29;26;20
37;23;14;29;26;20
38;23;14;27;26;20
37;24;14;31;27;20
37;23;14;28;26;20
37;23;14;30;26;20
37;23;13;28;25;20
37;23;14;30;26;20
37;23;13;27;25;20
37;23;13;28;25;20
38;24;14;28;26;20
37;23;13;27;25;20
37;23;13;31;26;20
37;23;14;27;25;20
37;23;14;27;25;20
37;23;13;27;25;20
37;23;14;30;26;20
37;23;14;27;25;20
37;23;14;29;26;20
38;23;14;28;26;20
37;23;13;27;25;20
37;23;13;27;25;20
37;23;13;27;25;20
37;23;13;25;25;20
37;23;14;25;25;20
38;23;13;26;25;20
37;23;13;28;25;20
38;23;13;25;25;20
37;23;14;26;25;20
37;23;14;27;25;20
38;23;14;26;25;20
37;23;14;29;26;20
38;23;14;27;26;20
37;23;14;26;25;20
37;23;14;28;26;20
37;23;13;29;26;20
37;23;13;28;25;20
37;23;14;26;25;20
37;23;14;29;26;20
37;23;13;27;25;20
37;23;13;26;25;20
37;23;14;30;26;20
37;23;13;31;26;20
38;23;14;28;26;20
37;23;14;30;26;20
37;23;14;29;26;20
37;23;14;30;26;20
37;23;14;31;26;20
38;23;14;28;26;20
37;23;14;32;27;20
37;23;14;28;26;20
37;23;13;29;26;20
37;23;13;28;25;20
37;23;14;29;26;20
37;23;13;30;26;20
38;23;13;27;25;20
38;23;13;27;25;20
37;23;13;27;25;20
37;23;13;27;25;20
38;23;13;28;26;20
37;23;13;29;26;20
37;23;14;27;25;20
37;23;14;27;25;20
38;23;14;27;26;20
38;23;14;26;25;20
37;23;14;26;25;20
37;23;14;28;26;20
38;23;14;27;26;20
38;23;14;29;26;20
38;22;14;30;26;20
37;23;13;27;25;20
38;23;14;28;26;20
37;23;13;29;26;20
37;23;14;27;25;20
37;23;13;31;26;20
38;23;14;30;26;20
37;23;14;30;26;20
38;23;13;29;26;20
37;22;14;28;25;20
37;23;14;32;27;20
37;23;14;32;27;20
37;23;13;30;26;20
38;23;13;31;26;20
38;23;14;33;27;20
37;23;13;33;27;20
37;23;14;31;26;20
37;23;14;28;26;20
38;23;13;30;26;20
37;23;13;29;26;20
38;23;14;30;26;20
37;23;13;30;26;20
38;23;14;29;26;20
38;23;14;29;26;20
37;23;13;27;25;20
38;23;14;30;26;20
37;23;14;31;26;20
38;23;14;31;27;20
37;23;13;30;26;20
37;22;14;31;26;20
38;22;13;28;25;20
38;22;13;31;26;20
37;22;14;28;25;20
37;22;14;28;25;20
37;23;14;31;26;19
38;22;14;29;26;20
37;23;14;30;26;20
38;22;13;31;26;20
38;22;14;32;27;20
38;23;14;33;27;20
38;22;14;30;26;20
37;22;14;28;25;20
38;22;13;33;27;20
37;22;13;30;26;20
38;22;13;30;26;20
38;22;14;28;26;20
37;22;14;28;25;20
38;22;13;30;26;20
38;22;14;30;26;20
37;22;13;27;25;20
38;22;13;29;26;20
38;22;13;31;26;20
37;22;14;29;26;20
38;22;13;30;26;20
38;22;14;30;26;20
38;22;14;30;26;20
38;22;14;29;26;20
38;22;14;28;26;20
38;22;14;29;26;20
38;22;14;31;26;20
38;22;14;29;26;20
37;22;13;31;26;20
38;22;14;31;26;20
37;22;13;29;25;20
38;22;14;32;27;20
37;22;14;30;26;20
38;22;13;33;27;20
38;22;13;32;26;20
37;22;14;33;27;19
38;22;14;33;27;20
38;22;13;30;26;20
38;22;14;31;26;20
38;22;13;33;27;20
37;22;13;32;26;20
37;22;14;31;26;20
37;22;14;29;26;20
37;22;14;33;27;20
37;22;13;32;26;20
37;22;14;33;27;20
37;22;14;31;26;20
37;22;14;32;26;20
38;22;14;34;27;20
37;22;13;34;27;20
38;22;14;33;27;20
37;22;14;35;27;20
38;22;14;35;27;20
38;22;13;36;27;20
38;22;14;36;28;20
38;22;14;32;27;20
37;21;13;34;26;20
37;22;13;32;26;20
38;22;13;31;26;20
38;22;14;32;27;20
38;22;13;31;26;20
38;21;13;34;27;20
37;22;13;33;26;20
38;22;13;32;26;20
37;22;14;33;27;20
37;21;14;34;27;20
38;22;14;30;26;20
37;22;14;33;27;20
38;22;13;35;27;20
37;22;13;35;27;20
38;22;13;34;27;20
37;22;13;33;26;20
37;22;14;35;27;20
37;21;14;33;26;20
38;21;14;33;27;20
38;22;14;34;27;20
38;22;14;32;27;20
37;21;13;31;26;20
38;22;14;31;26;20
37;22;13;33;26;20
37;22;13;30;26;20
37;22;13;28;25;20
38;22;13;29;26;20
37;22;14;31;26;20
38;22;14;31;26;20
38;21;13;28;25;20
38;21;14;28;25;20
37;21;13;27;25;20
38;22;13;27;25;20
37;21;13;27;25;20
38;21;13;27;25;20
38;22;14;30;26;20
38;22;13;28;25;20
38;21;14;28;25;20
38;21;14;27;25;20
38;21;13;28;25;20
37;22;13;26;25;20
38;21;14;29;26;20
37;22;14;30;26;20
38;22;13;27;25;20
38;21;14;27;25;20
37;22;13;30;26;20
38;22;14;27;25;20
37;22;14;27;25;20
37;21;14;26;25;20
38;21;14;26;25;20
38;21;14;30;26;20
38;22;14;25;25;20
38;21;13;29;25;20
37;21;14;26;25;20
38;21;14;25;25;20
38;22;14;28;26;20
38;21;14;27;25;20
38;22;14;27;25;20
37;22;13;25;24;20
38;21;13;26;25;20
38;21;14;28;25;20
37;21;14;29;25;20
